Title,Publication Year,Publication url,Abstract,Abstract entirety
Transferring experience in reinforcement learning through task decomposition.,2009,https://www.academia.edu/download/39820865/Transferring_experience_in_reinforcement20151109-10836-105lda4.pdf,"Transfer learning refers to the process of conveying experience from a simple task to another more complex (and related) task in order to reduce the amount of time that is required to learn the latter task. Typically, in a transfer learning procedure the agent learns a behavior in a source task, and it uses the gained knowledge in order to speed up the learning process in a target task. Reinforcement Learning algorithms are time expensive when they learn from scratch, especially in complex domains, and transfer learning comprises a suitable solution to speed up the training process. In this work we propose a method that decomposes the target task in several instances of the source task and uses them to extract an adviced action for the target task. We evaluate the efficacy of the proposed approach in the robotic soccer Keepaway domain. The results demonstrate that the proposed method helps to reduce the training time of the target task.",1
Multi-label classification bibliography,2008,http://mlkd.csd.auth.gr/multilabel/multilabel_bib.pdf,"Multi-Label Classification Bibliography Page 1 Multi-Label Classification Bibliography 
Grigorios Tsoumakas, Ioannis Katakis and Ioannis Vlahavas Department of Informatics, 
Aristotle University of Thessaloniki 54124 Thessaloniki, Greece {greg,katak,vlahavas}@csd.auth.gr 
August 31, 2008 1 Multi-Label Classification Bibliography [1], [2], [3], [5], [4], [6], [7], [8], [9], [10], 
[11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [28], [27], [29], [30], 
[31], [32], [33], [34], [35], [36], [37], [38], [39], [40], [41], [42], [43], [44], [45], [46], [47], [48], [49], [50], 
[51], [52], [53], [54], [55], [56], [57], [58], [59], [60], [61], [62], [63], [64], [65]. References [1] Zafer 
Barutcuoglu, Robert E. Schapire, and Olga G. Troyanskaya. Hierarchical multi-label prediction 
of gene function. Bioinformatics, 22(7):830– 836, 2006. [2] H. Blockeel, L. Schietgat, J. 
Struyf, S. Dz?eroski, and A. Clare. Decision trees for hierarchical multilabel classification: . …",0
Machine learning for adaptive planning,2005,https://www.igi-global.com/chapter/intelligent-techniques-planning/24460,This chapter is concerned with the enhancement of planning systems using techniques from Machine Learning in order to automatically configure their planning parameters according to the morphology of the problem in hand. It presents two different adaptive systems that set the planning parameters of a highly adjustable planner based on measurable characteristics of the problem instance. The planners have acquired their knowledge from a large data set produced by results from experiments on many problems from various domains. The first planner is a rule-based system that employs propositional rule learning to induce knowledge that suggests effective configuration of planning parameters based on the problem’s characteristics. The second planner employs instance-based learning in order to find problems with similar structure and adopt the planner configuration that has proved in the past to be effective …,0
Instance-Based Zero-Shot learning for semi-Automatic MeSH indexing,2021,https://www.sciencedirect.com/science/article/pii/S0167865521002865,"Zero-shot learning constitutes a variant of the broader category of weakly supervised learning algorithms. Its main asset is the possibility of identifying entities for which no training data are provided in advance. Under this extreme scenario, conventional supervised learning methods cannot operate properly, while consumption of human resources for obtaining even limited instances may be highly restricted, especially when the label space is quite complex because of its cardinality and the underlying semantic dependencies. However, removing the human factor from the learning loop under complicated tasks cannot guarantee robust performance. Thus, semi-automated solutions are widely accepted by both the research and industrial communities, favoring cooperation of human and machine, mainly for alleviating the spent effort of the former, and for acquiring safer predictions. In contrast with the majority of …",0
Bayesian Active Summarization,2021,https://arxiv.org/abs/2110.04480,"Bayesian Active Learning has had significant impact to various NLP problems, but nevertheless it's application to text summarization has been explored very little. We introduce Bayesian Active Summarization (BAS), as a method of combining active learning methods with state-of-the-art summarization models. Our findings suggest that BAS achieves better and more robust performance, compared to random selection, particularly for small and very small data annotation budgets. Using BAS we showcase it is possible to leverage large summarization models to effectively solve real-world problems with very limited annotated data.",1
Short-Term Renewable Energy Forecasting in Greece Using Prophet Decomposition and Tree-Based Ensembles,2021,https://link.springer.com/chapter/10.1007/978-3-030-87101-7_22,"Energy production using renewable sources exhibits inherent uncertainties due to their intermittent nature. Nevertheless, the unified European energy market promotes the increasing penetration of renewable energy sources (RES) by the regional energy system operators. Consequently, RES forecasting can assist in the integration of these volatile energy sources, since it leads to higher reliability and reduced ancillary operational costs for power systems. This paper presents a new dataset for solar and wind energy generation forecast in Greece and introduces a feature engineering pipeline that enriches the dimensional space of the dataset. In addition, we propose a novel method that utilizes the innovative Prophet model, an end-to-end forecasting tool that considers several kinds of nonlinear trends in decomposing the energy time series before a tree-based ensemble provides short-term predictions …",0
What is all this new MeSH about?,2021,https://link.springer.com/article/10.1007/s00799-021-00304-z,"The Medical Subject Headings (MeSH) thesaurus is a controlled vocabulary widely used in biomedical knowledge systems, particularly for semantic indexing of scientific literature. As the MeSH hierarchy evolves through annual version updates, some new descriptors are introduced that were not previously available. This paper explores the conceptual provenance of these new descriptors. In particular, we investigate whether such new descriptors have been previously covered by older descriptors and what is their current relation to them. To this end, we propose a framework to categorize new descriptors based on their current relation to older descriptors. Based on the proposed classification scheme, we quantify, analyze, and present the different types of new descriptors introduced in MeSH during the last fifteen years. The results show that only about 25% of new MeSH descriptors correspond to new …",0
A Multi-instance Multi-label Weakly Supervised Approach for Dealing with Emerging MeSH Descriptors,2021,https://link.springer.com/chapter/10.1007/978-3-030-77211-6_47,"The constant evolution of Medical Subject Headings (MeSH) vocabulary and specifically the changes in its descriptors brings forth a number of issues that need automation. The main one being that changed descriptors often lack proper ground truth articles. Therefore, the learning models which demand strong supervision are not directly applicable, settling the predictions on such changes not a straightforward task. The importance of this problem is also enforced by its multi-label nature and the fine-grained character of the examined class-descriptors, factors that demand a lot of human resources. In this work, we alleviate these issues through retrieving insights from a source of information about those descriptors present in MeSH in order to create a weakly-labeled train set. Furthermore, we exploit short-text information per article, implementing an averaging transformation on the corresponding sentence …",0
Harvesting the Public MeSH Note field,2021,https://arxiv.org/abs/2106.00302,"In this document, we report an analysis of the Public MeSH Note field of the new descriptors introduced in the MeSH thesaurus between 2006 and 2020. The aim of this analysis was to extract information about the previous status of these new descriptors as Supplementary Concept Records. The Public MeSH Note field contains information in semi-structured text, meant to be read by humans. Therefore, we adopted a semi-automated approach, based on regular expressions, to extract information from it. In the large majority of cases, we managed to minimize the required manual effort for extracting the previous state of a new descriptor as a Supplementary Concept Record. The source code for this analysis is openly available on GitHub.",1
Keyword Extraction Using Unsupervised Learning on the Document’s Adjacency Matrix,2021,https://www.aclweb.org/anthology/2021.textgraphs-1.9/,"This work revisits the information given by the graph-of-words and its typical utilization through graph-based ranking approaches in the context of keyword extraction. Recent, well-known graph-based approaches typically employ the knowledge from word vector representations during the ranking process via popular centrality measures (eg, PageRank) without giving the primary role to vectors’ distribution. We consider the adjacency matrix that corresponds to the graph-of-words of a target text document as the vector representation of its vocabulary. We propose the distribution-based modeling of this adjacency matrix using unsupervised (learning) algorithms. The efficacy of the distribution-based modeling approaches compared to state-of-the-art graph-based methods is confirmed by an extensive experimental study according to the F1 score. Our code is available on GitHub.",1
Keyphrase Extraction from Scientific Articles via Extractive Summarization,2021,https://www.aclweb.org/anthology/2021.sdp-1.6/,"Automatically extracting keyphrases from scholarly documents leads to a valuable concise representation that humans can understand and machines can process for tasks, such as information retrieval, article clustering and article classification. This paper is concerned with the parts of a scientific article that should be given as input to keyphrase extraction methods. Recent deep learning methods take titles and abstracts as input due to the increased computational complexity in processing long sequences, whereas traditional approaches can also work with full-texts. Titles and abstracts are dense in keyphrases, but often miss important aspects of the articles, while full-texts on the other hand are richer in keyphrases but much noisier. To address this trade-off, we propose the use of extractive summarization models on the full-texts of scholarly documents. Our empirical study on 3 article collections using 3 keyphrase extraction methods shows promising results.",1
Uncertainty-Aware Abstractive Summarization,2021,https://arxiv.org/abs/2105.10155,"We propose a novel approach to summarization based on Bayesian deep learning. We approximate Bayesian summary generation by first extending state-of-the-art summarization models with Monte Carlo dropout and then using them to perform multiple stochastic forward passes. This method allows us to improve summarization performance by simply using the median of multiple stochastic summaries. We show that our variational equivalents of BART and PEGASUS can outperform their deterministic counterparts on multiple benchmark datasets. In addition, we rely on Bayesian inference to measure the uncertainty of the model when generating summaries. Having a reliable uncertainty measure, we can improve the experience of the end user by filtering out generated summaries of high uncertainty. Furthermore, our proposed metric could be used as a criterion for selecting samples for annotation, and can be paired nicely with active learning and human-in-the-loop approaches.",1
Self-citation Analysis using Sentence Embeddings,2021,https://arxiv.org/abs/2105.05527,"The purpose of citation indexes and metrics is intended to be a measure for scientific innovation and quality for researchers, journals, and institutions. However, those metrics are often prone to abuse and manipulation by excessive and unethical self-citations induced by authors, reviewers, editors, or journals. Identifying whether there are or not legitimate reasons for self-citations is normally determined during the review process, where the participating parts may have intrinsic incentives, rendering the legitimacy of self-citations, after publication, questionable. In this paper, we conduct a large-scale analysis of journal self-citations while taking into consideration the similarity between a publication and its references. Specifically, we look into PubMed Central articles published since 1990 and compute similarities of article-reference pairs using sentence embeddings. We examine journal self-citations with an aim to distinguish between justifiable and unethical self-citations.",1
Optimizing Area Under the Curve Measures via Matrix Factorization for Drug-Target Interaction Prediction,2021,https://arxiv.org/abs/2105.01545,"In drug discovery, identifying drug-target interactions (DTIs) via experimental approaches is a tedious and expensive procedure. Computational methods efficiently predict DTIs and recommend a small part of potential interacting pairs for further experimental confirmation, accelerating the drug discovery process. Area under the precision-recall curve (AUPR) that emphasizes the accuracy of top-ranked pairs and area under the receiver operating characteristic curve (AUC) that heavily punishes the existence of low ranked interacting pairs are two widely used evaluation metrics in the DTI prediction task. However, the two metrics are seldom considered as losses within existing DTI prediction methods. This paper proposes two matrix factorization methods that optimize AUPR and AUC, respectively. The two methods utilize graph regularization to ensure the local invariance of training drugs and targets in the latent feature space, and leverage the optimal decay coefficient to infer more reliable latent features of new drugs and targets. Experimental results over four updated benchmark datasets containing more recently verified interactions show the superiority of the proposed methods in terms of the corresponding evaluation metric they optimize.",1
LioNets: A Neural-Specific Local Interpretation Technique Exploiting Penultimate Layer Information,2021,https://arxiv.org/abs/2104.06057,"Artificial Intelligence (AI) has a tremendous impact on the unexpected growth of technology in almost every aspect. AI-powered systems are monitoring and deciding about sensitive economic and societal issues. The future is towards automation, and it must not be prevented. However, this is a conflicting viewpoint for a lot of people, due to the fear of uncontrollable AI systems. This concern could be reasonable if it was originating from considerations associated with social issues, like gender-biased, or obscure decision-making systems. Explainable AI (XAI) is recently treated as a huge step towards reliable systems, enhancing the trust of people to AI. Interpretable machine learning (IML), a subfield of XAI, is also an urgent topic of research. This paper presents a small but significant contribution to the IML community, focusing on a local-based, neural-specific interpretation process applied to textual and time-series data. The proposed methodology introduces new approaches to the presentation of feature importance based interpretations, as well as the production of counterfactual words on textual datasets. Eventually, an improved evaluation metric is introduced for the assessment of interpretation techniques, which supports an extensive set of qualitative and quantitative experiments.",1
Conclusive Local Interpretation Rules for Random Forests,2021,https://arxiv.org/abs/2104.06040,"In critical situations involving discrimination, gender inequality, economic damage, and even the possibility of casualties, machine learning models must be able to provide clear interpretations for their decisions. Otherwise, their obscure decision-making processes can lead to socioethical issues as they interfere with people's lives. In the aforementioned sectors, random forest algorithms strive, thus their ability to explain themselves is an obvious requirement. In this paper, we present LionForests, which relies on a preliminary work of ours. LionForests is a random forest-specific interpretation technique, which provides rules as explanations. It is applicable from binary classification tasks to multi-class classification and regression tasks, and it is supported by a stable theoretical background. Experimentation, including sensitivity analysis and comparison with state-of-the-art techniques, is also performed to demonstrate the efficacy of our contribution. Finally, we highlight a unique property of LionForests, called conclusiveness, that provides interpretation validity and distinguishes it from previous techniques.",1
What is all this new MeSH about? Exploring the semantic provenance of new descriptors in the MeSH thesaurus,2021,https://arxiv.org/abs/2101.08293,"The Medical Subject Headings (MeSH) thesaurus is a controlled vocabulary widely used in biomedical knowledge systems, particularly for semantic indexing of scientific literature. As the MeSH hierarchy evolves through annual version updates, some new descriptors are introduced that were not previously available. This paper explores the conceptual provenance of these new descriptors. In particular, we investigate whether such new descriptors have been previously covered by older descriptors and what is their current relation to them. To this end, we propose a framework to categorize new descriptors based on their current relation to older descriptors. Based on the proposed classification scheme, we quantify, analyse and present the different types of new descriptors introduced in MeSH during the last fifteen years. The results show that only about 25% of new MeSH descriptors correspond to new emerging concepts, whereas the rest were previously covered by one or more existing descriptors, either implicitly or explicitly. Most of them were covered by a single existing descriptor and they usually end up as descendants of it in the current hierarchy, gradually leading towards a more fine-grained MeSH vocabulary. These insights about the dynamics of the thesaurus are useful for the retrospective study of scientific articles annotated with MeSH, but could also be used to inform the policy of updating the thesaurus in the future.",1
Extracting Semantic Relationships in Greek Literary Texts,2021,https://www.mdpi.com/2071-1050/13/16/9391,"In the era of Big Data, the digitization of texts and the advancements in Artificial Intelligence (AI) and Natural Language Processing (NLP) are enabling the automatic analysis of literary works, allowing us to delve into the structure of artifacts and to compare, explore, manage and preserve the richness of our written heritage. This paper proposes a deep-learning-based approach to discovering semantic relationships in literary texts (19th century Greek Literature) facilitating the analysis, organization and management of collections through the automation of metadata extraction. Moreover, we provide a new annotated dataset used to train our model. Our proposed model, REDSandT_Lit, recognizes six distinct relationships, extracting the richest set of relations up to now from literary texts. It efficiently captures the semantic characteristics of the investigating time-period by finetuning the state-of-the-art transformer-based Language Model (LM) for Modern Greek in our corpora. Extensive experiments and comparisons with existing models on our dataset reveal that REDSandT_Lit has superior performance (90% accuracy), manages to capture infrequent relations (100%F in long-tail relations) and can also correct mislabelled sentences. Our results suggest that our approach efficiently handles the peculiarities of literary texts, and it is a promising tool for managing and preserving cultural information in various settings.",1
Semantic Indexing of 19th-Century Greek Literature Using 21st-Century Linguistic Resources,2021,https://www.mdpi.com/2071-1050/13/16/8878,"Manual classification of works of literature with genre/form concepts is a time-consuming task requiring domain expertise. Building automated systems based on language understanding can help humans to achieve this work faster and more consistently. Towards this direction, we present a case study on automatic classification of Greek literature books of the 19th century. The main challenges in this problem are the limited number of literature books and resources of that age and the quality of the source text. We propose an automated classification system based on the Bidirectional Encoder Representations from Transformers (BERT) model trained on books from the 20th and 21st century. We also dealt with BERT’s constraint on the maximum sequence length of the input, leveraging the TextRank algorithm to construct representative sentences or phrases from each book. The results show that BERT trained on recent literature books correctly classifies most of the books of the 19th century despite the disparity between the two collections. Additionally, the TextRank algorithm improves the performance of BERT.",1
From Protocol to Screening: A Hybrid Learning Approach for Technology-Assisted Systematic Literature Reviews,2020,https://arxiv.org/abs/2011.09752,"In the medical domain, a Systematic Literature Review (SLR) attempts to collect all empirical evidence, that fit pre-specified eligibility criteria, in order to answer a specific research question. The process of preparing an SLR consists of multiple tasks that are labor-intensive and time-consuming, involving large monetary costs. Technology-assisted review (TAR) methods automate the different processes of creating an SLR and they are particularly focused on reducing the burden of screening for reviewers. We present a novel method for TAR that implements a full pipeline from the research protocol to the screening of the relevant papers. Our pipeline overcomes the need of a Boolean query constructed by specialists and consists of three different components: the primary retrieval engine, the inter-review ranker and the intra-review ranker, combining learning-to-rank techniques with a relevance feedback method. In addition, we contribute an updated version of the Task 2 of the CLEF 2019 eHealth Lab dataset, which we make publicly available. Empirical results on this dataset show that our approach can achieve state-of-the-art results.",1
DRUG-TARGET INTERACTION PREDICTION USING IMBALANCE AWARE MULTI-LABEL METHODS,2019,https://ikee.lib.auth.gr/record/305452/files/GRI-2019-24470.pdf,"Every year, the pharmaceutical industry faces the challenge of increasing the efficiency of developing new, effective and inexpensive drugs. Over the last few decades, machine learning methods took advantage of the large datasets available to big pharma and became a viable alternative for the development of new drugs. The aim of the present thesis was to experiment with different imbalance aware, multi-label methods on drug-target interaction datasets. The methods we implemented include the classic Binary Relevance approach, the Ensemble of Classifier Chains with Random Undersampling (ECCRU) and the Multi-Label Co-Training method. We experimented with two different datasets, one with a considerable size, comparable to what the pharmaceutical companies use in their day-to-day operations and a much smaller dataset that is widely used by other researchers in the area of drug-target interaction prediction (gold standard datasets). We also examined different problem settings and showed that some can be considered quite unrealistic and falsely boost the performance of methods that are used in the area of drug-target interaction prediction. i",1
Machine Learning Techniques for Vehicle Type Classification,2019,http://ikee.lib.auth.gr/record/306361/files/GRI-2019-25112.pdf,"The main topic of this work is the multi-class classification of vehicle category images in the field of automotive classifieds. This is a collaboration project between the Aristotle University of Thessaloniki and the Greek automotive classifieds company, Car. gr. The company provided us with a dataset of vehicle classifieds which is a subsidiary of their large scale data. Each classified in the dataset contains the vehicle’s images and a set of classified features regarding the vehicle characteristics. The goal is to create a machine learning model that will be able to predict the vehicle’s type by taking a vehicle image as input (eg classify a vehicle in an image as a Pickup/Truck or a Van).The first step of our work was content based information retrieval from the existing images to attain the feature vectors. More specifically, for the feature extraction process, we used an Imagenet pre-trained VGG16 neural network and we extracted the feature vectors from the network’s fully connected layer. We then synthesized the final dataset consisting of the feature vectors and the target vehicle category class for every classified. We performed principal component analysis on the features of the resulting dataset, in order to reduce their dimensionality, giving us the ability to visualize the data and accelerate the training process. We created 3 instances of our dataset. One with 2 classes, one with 3 and the last one with all twelve classes that are present in the dataset. We then trained a classifier with the transformed data and we evaluated our results with the stratified 10-fold cross validation method.",1
Subset Labeled LDA,2018,http://ikee.lib.auth.gr/record/304463,"Labeled Latent Dirichlet Allocation (LLDA) is an extension of the standard unsupervised Latent Dirichlet Allocation (LDA) algorithm, to address multi-label learning tasks. Previous work has shown it to perform en par with other state-of-the-art multi-label methods. Nonetheless, with increasing number of labels LLDA encounters scalability issues. In this work, we introduce Subset LLDA, a topic model that extends the standard LLDA algorithm, that not only can efficiently scale up to problems with hundreds of thousands of labels but also improves over the LLDA state-of-the-art in terms of prediction accuracy. We conduct experiments on eight data sets, with labels ranging from hundreds to hundreds of thousands, comparing our proposed algorithm with the other LLDA algorithms (Prior–LDA, Dep–LDA), as well as the state-of-the-art in extreme multi-label classification. The results show a steady advantage of our method …",0
Machine Learning Methods for Customer's Payment Acceptance Prediction in an Electricity Distribution Company,2017,https://dl.acm.org/doi/abs/10.1145/3139367.3139406,"In this short paper, we use machine learning methods to maximise the efficiency in the Hellenic Electricity Distribution Network Operator (HEDNO) SA's project management by predicting which upcoming projects are going to be paid by the customer, thus enabling the company to fetch all needed materials in time, and to avoid unwanted delays in the operations of the company.",1
Segmento: An R-based Visualization-rich System for Customer Segmentation and Targeting,2016,https://dl.acm.org/doi/abs/10.1145/2903220.2903245,"Customer segmentation is one of the most efficient and promising tools in a marketer's toolbox. In this paper, we introduce Segmento, an R-based customer segmentation system that uses clustering techniques to discover customer segments and offers tools to design and evaluate marketing campaigns. We present the features and the functionality of the system, as well as some of its unique, state-of-the-art visualizations.",1
Segmento,2016,http://ikee.lib.auth.gr/record/300843,"Customer segmentation is one of the most ecient and promis-ing tools in a marketer's toolbox. In this paper, we introduce Segmento, an R-based customer segmentation system that uses clustering techniques to discover customer segments and oers tools to design and evaluate marketing campaigns. We present the features and the functionality of the system, as well as some of its unique, state-of-the-art visualizations.",1
On Discovering Deterministic Relationships in Multi-Label Learning via Linked Open Data.,2015,https://intelligence.csd.auth.gr/wp-content/uploads/2019/03/papagiannopoulou-knowlod-15.pdf,"In multi-label learning, each instance can be related with one or more binary target variables. Multi-label learning problems are commonly found in many applications, eg in text classification where a news article is possible to be both on politics and finance. The main motivation of multi-label learning algorithms is the exploitation of label dependencies in order to improve prediction accuracy. In this paper, we present ongoing work on a method that uses the linked open data cloud to detect relationships between labels, enriches the set of labels with new concepts which are super classes of two or more labels, trains a model on the enhanced training set and finally, makes predictions on the enhanced test set in order to improve the prediction accuracy of the initial labels.",1
Large-Scale Semantic Indexing Large-Scale Semantic Indexing of Biomedical Publications at BioASQ,2013,http://ikee.lib.auth.gr/record/261421,"Automated annotation of scientic publications in real-world digital libraries requires dealing with challenges such as large number of concepts and training examples, multi-label training examples and hierarchical structure of concepts. BioASQ is a European project that contributes a large-scale biomedical publications corpus for working on these challenges. This paper documents the participation of our team to the large-scale biomedical semantic indexing task of BioASQ.",1
Evaluation Metrics for Feature Selection in Population Genomic Data,2011,http://lpis.csd.auth.gr/publications/Kavakiotis_SETN14.pdf,"Single Nucleotide Polymorphisms (SNPs) are considered nowadays one of the most important class of genetic markers with a wide range of applications with both scientific and economic interests. Although the advance of biotechnology has made feasible the production of genome wide SNP datasets, the cost of the production is still high. The transformation of the initial dataset into a smaller one with the same genetic information is a crucial task and it is performed through feature selection. Biologists evaluate features using methods originating from the field of population genetics. Although several studies have been performed in order to compare the existing biological methods, there is a lack of comparison between methods originating from the biology field with others originating from the machine learning. In this study we present some early results which support that biological methods perform slightly better than machine learning methods.",1
Obtaining Bipartitions from Score Vectors for Multi-Label Classification,2010,https://scholar.google.com/scholar?cluster=10046395636862074568&hl=en&oi=scholarr,"Multi-label classification is a popular learning task. However, some of the algorithms that learn from multi-label data, can only output a score for each label, so they cannot be readily used in applications that require bipartitions. In addition, several of the recent state-of-the-art multi-label classification algorithms, actually output a score vector primarily and employ one (sometimes simple) thresholding method in order to be able to output bipartitions. Furthermore, some approaches can naturally output both a score vector and a bipartition, but whether a better bipartition can be obtained through thresholding has not been investigated. This paper contributes a theoretical and empirical comparative study of existing thresholding methods, highlighting their importance for obtaining bipartitions of high quality.",1
ECAI'08 Workshop on Mining Social Data PREFACE,2010,https://scholar.google.com/scholar?cluster=11016876086889960901&hl=en&oi=scholarr,unknown,1
Triple random ensemble method for multi-label classification,2010,https://dro.deakin.edu.au/eserv/DU:30028664/nasiersing-triplerandom-post-2009.pdf,"This paper presents a triple-random ensemble learning method for multi-label classification problems, especially aimed at application to image to text translation and automatic image annotation. The proposed randomized learning method integrates the concepts of random subspace, bagging and random k-label sets ensemble learning methods to form an approach to classification of multi-label data. It applies the random subspace method to feature space, label space as well as instance space at the same time. The devised subset selection procedure is executed iteratively. Each multi-label classifier is trained using the randomly selected subsets. At the end of the iterations, the ensemble MLC classifiers are constructed. The proposed method is implemented and its performance is evaluated. The experimental results demonstrate that the proposed method outperforms the examined counterparts in most occasions when tested on six multi-label datasets from different domains. It is shown that the developed method possesses a general usability in dealing with various multi-label classification problems. Therefore, the triple random ensemble learning method is recommended for application to image to text translation system, which is based on the positive outcome of predictive performance of TREMLC on scene image dataset.",1
E-Mail. Mining: Emerging. Techniques. for.,2007,https://books.google.com/books?hl=en&lr=&id=1sneHjL-yGQC&oi=fnd&pg=PA219&dq=info:GkcDrECzQx4J:scholar.google.com&ots=tNRw1LZ1PW&sig=ueHG6i_2sl1jFqN0gqHGx8QLc4c,"E-mail has met tremendous popularity over the past few years. People are sending and receiving many messages per day, communicating with partners and friends or exchanging files and information. Unfortunately, the phenomenon of e-mail overload has grown over the past years, becoming a personal headache for users and a financial issue for companies. In this chapter, we will discuss how disciplines like machine learning and data mining can contribute to the solution of the problem by constructing intelligent techniques that automate e-mail managing tasks and what advantages they hold over other conventional solutions. We will also discuss the particularity of e-mail data and what special treatment they require. Some interesting e-mail mining applications like mail categorization, summarization, automatic answering, and spam filtering will also be presented.",1
E-Mail Mining: Emerging Techniques for,2007,https://scholar.google.com/scholar?cluster=6554413638999585279&hl=en&oi=scholarr,"E-mail has met tremendous popularity over the past few years. People are sending and receiving many messages per day, communicating with partners and friends or exchanging files and information. Unfortunately, the phenomenon of e-mail overload has grown over the past years, becoming a personal headache for users and a financial issue for companies. In this chapter, we will discuss how disciplines like machine learning and data mining can contribute to the solution of the problem by constructing intelligent techniques that automate e-mail managing tasks and what advantages they hold over other conventional solutions. We will also discuss the particularity of e-mail data and what special treatment they require. Some interesting e-mail mining applications like mail categorization, summarization, auto-matic answering, and spam filtering will also be presented.",1
for Adaptive Multicriteria Planning,2004,https://scholar.google.com/scholar?cluster=11825988580296414117&hl=en&oi=scholarr,"This paper concerns the design and development of an adap-tive planner that is able to adjust its parameters to the characteristics of a given problem and to the priorities set by the user concerning plan length and planning time. This is accomplished through the implementation of the k nearest neighbor machine learning algorithm on top of a highly adjustable planner, called HAP. Learning data are produced by running HAP offline on several problems from multiple domains using all value combinations of its parameters. When the adaptive planner HAPnn is faced with a new problem, it locates the k nearest problems, using a set of measurable problem characteristics, retrieves the performance data for all parameter configurations on these problems and performs a mul-ticriteria combination, with user-specified weights for plan length and planning time. Based on this combination, the configuration with the best performance is then used in order to solve the new problem. Comparative experiments with the statistically best static configurations of the planner show that HAPnn manages to adapt successfully to unseen problems, leading to an increased planning performance.",1
Classification of Concept Drifting Data Streams–Bibliography,1996,https://www.academia.edu/download/42207527/conceptdrift_bibliography.pdf,"Classification of Concept Drifting Data Streams – Bibliography Page 1 Classification of Concept 
Drifting Data Streams – Bibliography Ioannis Katakis, Grigorios Tsoumakas and Ioannis 
Vlahavas Department of Informatics, Aristotle University of Thessaloniki 54124 Thessaloniki, 
Greece {katak, greg, vlahavas}@csd.auth.gr Last Update: May 5, 2008 [1] Domingos, P. and 
Hulten, G., Mining high-speed data streams. Knowledge discovery and data mining, 2000: p. 
71-80. [2] Fan, W. Systematic data selection to mine concept-drifting data streams. in Tenth 
ACM SIGKDD international conference on Knowledge Discovery and Data Mining. 2004. 
Seattle, WA, USA: ACM Press: p. 128-137. [3] Forman, G. Tackling Concept Drift by Temporal 
Inductive Transfer. in 29th International ACM SIGIR Conference on Research and Development 
in Information Retrieval. 2006. Washington, USA: ACM Press: p. 252-259. [4] Hulten, G., , L., -…",0
Short-Term Renewable Energy Forecasting in Greece Using Prophet Decomposition and Tree-Based Ensembles,unknown,https://books.google.com/books?hl=en&lr=&id=iuFDEAAAQBAJ&oi=fnd&pg=PA226&dq=info:WmsB11LI6h0J:scholar.google.com&ots=EACRFehN1-&sig=ocVw1iKfzS3MoKpu15vMtTD3qQI,"Energy production using renewable sources exhibits inherent uncertainties due to their intermittent nature. Nevertheless, the unified European energy market promotes the increasing penetration of renewable energy sources (RES) by the regional energy system operators. Consequently, RES forecasting can assist in the integration of these volatile energy sources, since it leads to higher reliability and reduced ancillary operational costs for power systems. This paper presents a new dataset for solar and wind energy generation forecast in Greece and introduces a feature engineering pipeline that enriches the dimensional space of the dataset. In addition, we propose a novel method that utilizes the innovative Prophet model, an end-to-end forecasting tool that considers several kinds of nonlinear trends in decomposing the energy time series before a tree-based ensemble provides short-term predictions. The performance of the system is measured through representative evaluation metrics, and by estimating the model’s generalization under an industryprovided scheme of absolute error thresholds. The proposed hybrid model competes with baseline persistence models, tree-based regression ensembles, and the Prophet model, managing to outperform them, presenting both lower error rates and more favorable error distribution.",1
Multi-label Learning Approaches for Music Instrument Recognition,unknown,https://www.academia.edu/download/39820875/Multi-label_Learning_Approaches_for_Musi20151109-27463-n8x2dh.pdf,"This paper presents the two winning approaches that we developed for the instrument recognition track of the ISMIS 2011 contest on Music Information. The solution that ranked first was based on the Binary Relevance approach and built a separate model for each instrument on a selected subset of the available training data. Moreover, a new ranking approach was utilized to produce an ordering of the instruments according to their degree of relevance to a given track. The solution that ranked second was based on the idea of constraining the number of pairs that were being predicted. It applied a transformation to the original dataset and utilized a variety of post-processing filters based on domain knowledge and exploratory analysis of the evaluation set. Both solutions were developed using the Mulan open-source software for multi-label learning.",1
An Empirical Study of Multi-label Learning Methods for Video,unknown,https://www.academia.edu/download/35531201/tsoumakas-cbmi09.pdf,This paper presents an experimental comparison of different approaches to learning from multi-labeled video data. We compare state-of-the-art multi-label learning methods on the Mediamill Challenge dataset. We employ MPEG-7 and SIFT-based global image descriptors independently and in conjunction using variations of the stacking approach for their fusion. We evaluate the results comparing the different classifiers using both MPEG-7 and SIFT-based descriptors and their fusion. A variety of multi-label evaluation measures is used to explore advantages and disadvantages of the examined classifiers. Results give rise to interesting conclusions.,1
