Title,Publication Year,Publication url,Abstract,Abstract entirety
Smart Video Text: An Intelligent Video Database System,1997,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2384&context=cstech,"In this paper, an intelligent annotation-based video data model called Smart VideoText is introduced. It utilizes the Conceptual Graph knowledge representation fonnalism to capture the semantic associations among the concepts described in le;.. 1 annotations of the video data. The aim is to achieve more effective query, rct. r: icval and browsing capabilities based on video data's semantic content. Finally, a generic and modular video database architecture based on Smart VideoText data model is described.",1
"Ebm+: advancing evidence-based medicine via two level automatic identification of populations, interventions, outcomes in medical literature",2020,https://www.sciencedirect.com/science/article/pii/S0933365720301986,"Evidence-Based Medicine (EBM) has been an important practice for medical practitioners. However, as the number of medical publications increases dramatically, it is becoming extremely difficult for medical experts to review all the contents available and make an informative treatment plan for their patients. A variety of frameworks, including the PICO framework which is named after its elements (Population, Intervention, Comparison, Outcome), have been developed to enable fine-grained searches, as the first step to faster decision making.In this work, we propose a novel entity recognition system that identifies PICO entities within medical publications and achieves state-of-the-art performance in the task. This is achieved by the combination of four 2D Convolutional Neural Networks (CNNs) for character feature extraction, and a Highway Residual connection to facilitate deep Neural Network architectures. We …",0
The anatomy of bacteria-inspired nanonetworks: molecular nanomachines in message dissemination,2019,https://www.sciencedirect.com/science/article/pii/S187877891830139X,"Nanotechnology is an emerging field devoted to providing new insight into a vast range of subjects interfacing sciences and engineering. As advances in nanotechnology emerge continuously, new areas of applications in nanoscale communication also emerge that involve biological systems. By definition, nanocommunication is the exchange of information at nanoscale level and constitutes the basis of any wireless interconnection of individual nanomachines comprising a nanonetwork. Such systems have unique properties that must be taken into account, when trying to delve into new communication paradigms based on micro-biological communication systems. In this context, development of bio-inspired nanonetworks is a fledgling yet fast growing area of scientific interest with a significant impact on future applications in multiple fields. A representative family of such systems includes bacterial nanonetworks …",0
Integrating multiple immunogenetic data sources for feature extraction and mining somatic hypermutation patterns: the case of “towards analysis” in chronic lymphocytic leukaemia,2016,https://link.springer.com/article/10.1186/s12859-016-1044-3,"Somatic Hypermutation (SHM) refers to the introduction of mutations within rearranged V(D)J genes, a process that increases the diversity of Immunoglobulins (IGs). The analysis of SHM has offered critical insight into the physiology and pathology of B cells, leading to strong prognostication markers for clinical outcome in chronic lymphocytic leukaemia (CLL), the most frequent adult B-cell malignancy. In this paper we present a methodology for integrating multiple immunogenetic and clinocobiological data sources in order to extract features and create high quality datasets for SHM analysis in IG receptors of CLL patients. This dataset is used as the basis for a higher level integration procedure, inspired form social choice theory. This is applied in the Towards Analysis, our attempt to investigate the potential ontogenetic transformation of genes belonging to specific stereotyped CLL subsets towards other genes or …",0
A hybrid multiagent reinforcement learning approach using strategies and fusion,2008,https://www.worldscientific.com/doi/abs/10.1142/S0218213008004230,"Reinforcement Learning comprises an attractive solution to the problem of coordinating a group of agents in a Multiagent System, due to its robustness for learning in uncertain and unknown environments. This paper proposes a multiagent Reinforcement Learning approach, that uses coordinated actions, which we call strategies and a fusing process to guide the agents. To evaluate the proposed approach, we conduct experiments in the Predator-Prey domain and compare it with other learning techniques. The results demonstrate the efficiency of the proposed approach.",1
Predicting missing parts in time series using uncertainty theory,2004,https://link.springer.com/chapter/10.1007/978-3-540-30547-7_32,"As extremely large time series data sets grow more prevalent in a wide variety of applications, including biomedical data analysis, diagnosis and monitoring systems and exploratory data analysis in scientific and business time series, the need of developing efficient analysis methods is high. However, essential preprocessing algorithms are required in order to obtain positive results. The goal of this paper is to propose a novel algorithm that is appropriate for filling missing parts of time series. This algorithm, named FiTS (Filling Time Series), was evaluated over 11 congestive heart failure patients’ ECGs (Electrocardiogram). Those patients using electronic microdevices with which were recording their ECGs and sending them via telephone to a home care monitoring system, over a period of 8 to 16 months. Randomly missing parts in each ECG were introduced in the initial ECG. As a result, FiTS had 100% of …",0
Web services for adaptive planning,2004,http://lpis.csd.auth.gr/publications/tsoumakas-ecai04workshop.pdf,"This paper presents the design and development of an adaptive planning system using the technology of Web services. The Web-based adaptive planning system consists of two modules that can work independently. The first one is called HAP-WS and is the Web service interface to the domain independent planner HAP (Highly Adjustable Planner) that can be customized through the adjustment of several parameters, either manually or automatically. In the manual mode, the user itself adjusts planner parameters giving explicitly the values. In the automatic mode, the second subsystem, called LAMP-WS, computes the values of the planning parameters of HAP. LAMP-WS is the Web service interface to the learning system LAMP (Lazy Adaptive Multicriteria Planning) that can automatically configure a planning system using instance-based learning on past performance data of that system. The two subsystems are implemented as independent Web services, which can be used stand-alone and reside in different servers in potentially different geographical locations.",1
A Graphical Interface for Adaptive Planning,2003,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.9.4274&rep=rep1&type=pdf,"This paper describes a friendly graphical interface for HAP, a rule-configurable planning system, which automatically adapts to each problem, in order to achieve best performance. HAP analyzes the problem and uses a rule system in order to make the most appropriate choices for planning. The graphical interface enables the user to use and even interfere in the process of fine tuning the planning system. Furthermore, the interface allows the user to manually configure and experiment with the system and also to define its own domains and problems through an easy-to-use visual tool.",1
Towards adaptive heuristic planning through machine learning,2002,https://www.academia.edu/download/42207533/hap.pdf,"In domain independent heuristic planning there is a number of planning systems with very good performance on some problems and very poor on others. Few attempts have been made in the past to explain this phenomenon. In this paper we use machine learning techniques to discover knowledge hidden in the dynamics of the planning process that would relate specific characteristics of a planning problem with specific properties of a planning system that lead to good or bad performance. By this, we aim at shedding light to some of the dark areas of heuristic planning and develop an adaptive planner that would be able to optimize its configuration according to the problem at hand.",1
Intelligent Querying of Web Documents Using a Deductive XML Repository,2002,https://link.springer.com/chapter/10.1007/3-540-46014-4_39,"In this paper, we present a deductive object-oriented database system, called X-DEVICE, which is used as a repository for XML documents. X-DEVICE employs a powerful rule-based query language for intelligently querying stored Web documents and data and publishing the results. XML documents are stored into the OODB by automatically mapping the DTD to an object schema. XML elements are treated either as objects or attributes based on their complexity, without loosing the relative order of elements in the original document. The rule-based language features second-order logic syntax, generalized path and ordering expressions, which greatly facilitate the querying of recursive, treestructured XML data and the construction of XML trees as query results. All the extended features of the rule language are translated through the use of object metadata into a set of first-order deductive rules that are …",0
SSPOP: A state-space partial-order planner,1999,https://scholar.google.com/scholar?cluster=9108792997214725338&hl=en&oi=scholarr,"This paper presents a new planner for STRIPS-style problems, named State-Space Partial-Order Planner (SSPOP). This planner is a hybrid one, since it combines state-space search, the reduced search-space feature of the partial-order planners and heuristic search guided by a domain-independent algorithm. Using local search techniques, SSPOP discovers groups of plans that are equivalent re-orderings of a set of actions and keeps one plan of each group for further exploration. Moreover, additional checks detect and eliminate plans with redundant actions. Finally, SSPOP has been enhanced with Greedy Regression Tables (GRT), a domain-independent heuristic algorithm that estimates distances between intermediate states and the goal. SSPOP has been implemented in PROLOG and has been tested in several domains, being quite competitive against other known planners, like SATPLAN, BLACKBOX and HSP, in terms of solution time and length.",1
Constraint checking in a parallel object-oriented database system,1995,https://www.tandfonline.com/doi/abs/10.1080/10637199508915480,"This paper deals with parallel checking of passive constraints in object-oriented databases. It presents a parallel algorithm for constraint checking based on a master-slave technique and discusses its implementation on a parallel object-oriented database system. The system is named PRACTIC and is based on class concurrency. Passive constraints, unlike active database rules, are independent and can be executed using AND-parallelism. Simulation shows that the proposed algorithm offers considerable speedup, which mainly depends on the number of constraints and the total constraint execution time, while it is only slightly affected from the distribution of constraints and the constraint scheduling policy. Finally, it is explained how the PRACTIC system enhances the algorithm's performance using features, like nested query parallelism and constraint overlapping.",1
Multi-target regression via output space quantization,2020,https://ieeexplore.ieee.org/abstract/document/9206984/,"Multi-target regression is concerned with the prediction of multiple continuous target variables using a shared set of predictors. Two key challenges in multi-target regression are: (a) modelling target dependencies and (b) scalability to large output spaces. In this paper, a new multi-target regression method is proposed that tries to jointly address these challenges via a novel problem transformation approach. The proposed method, called MRQ, is based on the idea of quantizing the output space in order to transform the multiple continuous targets into one or more discrete ones. Learning on the transformed output space naturally enables modeling of target dependencies while the quantization strategy can be flexibly parameterized to control the trade-off between prediction accuracy and computational efficiency. Experiments on a large collection of benchmark datasets show that MRQ is both highly scalable and also …",0
Ensemble Pruning Bibliography,2008,https://www.academia.edu/download/5748670/ensemblepruning_bib.pdf,"Ensemble Pruning Bibliography Page 1 Ensemble Pruning Bibliography Grigorios Tsoumakas, 
Ioannis Partalas and Ioannis Vlahavas Department of Informatics, Aristotle University of 
Thessaloniki 54124 Thessaloniki, Greece {greg,partalas,vlahavas}@csd.auth.gr January 28, 
2008 1 Ensemble Pruning Bibliography [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14], 
[15], [16], [17], [18], [19], [20], [21], [22], [23], [24], [25], [26], [27], [28], [29], [30] References [1] Bart 
Bakker and Tom Heskes. Clustering ensembles of neural network models. Neural Networks, 
16(2):261–269, 2003. [2] RE Banfield, LO Hall, KW Bowyer, and PW Kegelmeyer. A new 
ensemble diversity measure applied to thinning ensembles. In Proceedings of the International 
Workshop on Multiple Classifier Systems, pages 306– 316, Surrey, UK, 2003. [3] Robert E. 
Banfield, Lawrence O. Hall, Kevin W. Bowyer, and W. Philip Kegelmeyer. Ensemble and (…",0
E-Mail. Mining: Emerging. Techniques. for.,2007,https://books.google.com/books?hl=en&lr=&id=1sneHjL-yGQC&oi=fnd&pg=PA219&dq=info:GkcDrECzQx4J:scholar.google.com&ots=tNRw3K_2UT&sig=feFrZyBDDir1pjy5eYty4yBdEmY,"E-mail has met tremendous popularity over the past few years. People are sending and receiving many messages per day, communicating with partners and friends or exchanging files and information. Unfortunately, the phenomenon of e-mail overload has grown over the past years, becoming a personal headache for users and a financial issue for companies. In this chapter, we will discuss how disciplines like machine learning and data mining can contribute to the solution of the problem by constructing intelligent techniques that automate e-mail managing tasks and what advantages they hold over other conventional solutions. We will also discuss the particularity of e-mail data and what special treatment they require. Some interesting e-mail mining applications like mail categorization, summarization, automatic answering, and spam filtering will also be presented.",1
Constraint Logic Programming on Multiple Processors,2006,https://books.google.com/books?hl=en&lr=&id=rYtuk_sm23UC&oi=fnd&pg=PA263&dq=info:yyzOIWCB0YsJ:scholar.google.com&ots=_cZLFsICnj&sig=HyYrWqrCrn4Ut2n-qmhb67LKFj4,"Logic programming (LP) is identiﬁed as one of the major programming paradigms, based on sound theoretical foundations. It has been an active area of research for the past three decades, especially from the mid-1970s until the late 1990s. This research effort has lead not only to a large number of theoretical results and proposed models, but also to industrial strength implementations of logic programming languages, as, for example, Prolog that is undoubtedly the main representative of this class of languages. The interest in logic programming, and especially in its main representative Prolog, stems from its signiﬁcant advantages in developing applications involving symbolic computation and reasoning. This comes as no surprise, since one of the funding works on logic programming was the effort of Colmeraurer and Russel in Marseille, to develop a language for natural language applications. Close interaction between the Marseille group and the research group of Edinburgh gave rise to the idea of using ﬁrst-order predicate logic as a programming language, an idea ﬁrst described in the seminal paper of Kowalski A major criticism of Prolog and its approach to programming is inefﬁciency. This criticism seems to carry on even today where the maturity of the ﬁeld both in implementation technology, as well as optimization techniques, has resulted in very efﬁcient LP platforms. However, rather early two orthogonal approaches to the solution of the above problem where identiﬁed: parallehzation and constraint solving. The former exploits parallelism that is naturally embedded in the declarative semantics of logic programs, in order to decrease the …",0
Using Classifier Selection,2006,https://scholar.google.com/scholar?cluster=17367574109041649065&hl=en&oi=scholarr,"The prediction of the translation initiation site (TIS) in a genomic se-quence is an important issue in biological research. Several methods have been proposed to deal with it. However, it is still an open problem. In this paper we follow an approach consisting of a number of steps in order to increase TIS prediction accuracy. First, all the sequences are scanned and the candidate TISS are detected. These sites are grouped according to the length of the sequence upstream and downstream them and a number of features is generated for each one. The features are evaluated among the instances of every group and a num-ber of the top ranked ones are selected for building a classifier. A new instance is assigned to a group and is classified by the corresponding classifier. We ex-periment with various feature sets and classification algorithms, compare with alternative methods and draw important conclusions.",1
"Ontologies, Databases and Applications of Semantics (ODBASE) 2006 International Conference-Agents-PersoNews: A Personalized News Reader Enhanced by Machine Learning and Semantic Filtering",2006,https://scholar.google.com/scholar?cluster=4298965210945281080&hl=en&oi=scholarr,Unknown,1
A Novel Approach for Incremental Uncertainty Rule Generation from Databases with Missing Values Handling,2005,http://ikee.lib.auth.gr/record/201979,"Current approaches for mining association rules usually assume that the mining is performed in a static database, where the problem of missing attribute values does not practically exist. However, these assumptions are not preserved in some medical databases, like in a home care system. In this paper, a novel uncertainty rule algorithm is illustrated, namely URG-2 (Uncertainty Rule Generator), which addresses the problem of mining dynamic databases containing missing values. This algorithm requires only one pass from the initial dataset in order to generate the item set, while new metrics corresponding to the notion of Support and Confidence are used. URG-2 was evaluated over two medical databases, introducing randomly multiple missing values for each record's attribute (rate: 5–20% by 5% increments) in the initial dataset. Compared with the classical approach (records with missing values are ignored …",0
Coordination in Multi-Agent Planning with an Application in Logistics,2005,https://www.igi-global.com/chapter/intelligent-techniques-planning/24463,"Multi-agent planning comprises planning in an environment with multiple autonomous actors. Techniques for multi-agent planning differ from conventional planning in that planning activities are distributed and the planning autonomy of the agents must be respected. We focus on approaches to coordinate the multi-agent planning process. While usually coordination is intertwined with the planning process, we distinguish a number of separate phases in the planning process to get a clear view on the different role (s) of coordination. In particular, we discuss the pre-planning coordination phase and post-planning coordination phase. In the pre-planning part, we view coordination as the process of managing (sub) task dependencies and we discuss a method that ensures complete planning autonomy by introducing additional (intra-agent) dependencies. In the post-planning part, we will show how agents can improve …",0
Aggregator: A Knowledge Based Comparison Chart Builder for eShopping,2005,https://link.springer.com/chapter/10.1007/978-1-4020-7829-3_6,"Most internet stores selling certain types of products, usually offer a limited set of brand names and for each brand name, a limited set of products. In addition, the design of such e-commerce sites is strongly influenced by retailers whose only goal is to sell as many products as possible to the users that visit their site. As a result, such sites follow a fixed representation for the products offered and put more emphasis on the price, less emphasis on the complete presentation of the features of the product, and unfortunately, they discourage side-by-side comparison shopping. Moreover, presenting various products, they put emphasis on just a few strong features and they don’t mention the weak ones. Although such e-shops are valuable for the final purchase transaction, they fail to service the non-informed customer, that is, the potential buyer that has no clear picture of what exactly to buy from the available …",0
for Adaptive Multicriteria Planning,2004,https://scholar.google.com/scholar?cluster=11825988580296414117&hl=en&oi=scholarr,"This paper concerns the design and development of an adap-tive planner that is able to adjust its parameters to the characteristics of a given problem and to the priorities set by the user concerning plan length and planning time. This is accomplished through the implementation of the k nearest neighbor machine learning algorithm on top of a highly adjustable planner, called HAP. Learning data are produced by running HAP offline on several problems from multiple domains using all value combinations of its parameters. When the adaptive planner HAPnn is faced with a new problem, it locates the k nearest problems, using a set of measurable problem characteristics, retrieves the performance data for all parameter configurations on these problems and performs a mul-ticriteria combination, with user-specified weights for plan length and planning time. Based on this combination, the configuration with the best performance is then used in order to solve the new problem. Comparative experiments with the statistically best static configurations of the planner show that HAPnn manages to adapt successfully to unseen problems, leading to an increased planning performance.",1
Simple Distributed Filtering on a CLP Platform,2004,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.719.2234&rep=rep1&type=pdf,"The area of distributed constraint satisfaction has drawn significant attention in the past decade. The approaches proposed in the area can be classified in two large categories: distributed search techniques and distributed filtering techniques. The work described in this paper concerns the CLP implementation of the Dis-SAC algorithm, a novel distributed filtering technique that is based on the singleton consistency algorithm. The advantages of the algorithm include a high pruning efficiency and a remarkable simplicity. The latter allows an unproblematic implementation of the algorithm in any constraint programming platform that supports network communication, without the need of tampering with the (low level) consistency algorithm employed. The present paper briefly describes Dis-SAC along with its implementation in the Cspcons distributed CLP platform and presents experimental results on a number of structured constraint problems. The motivation behind this work is twofold: to support our argument concerning the simple implementation of the algorithm and to further investigate the benefits of its application to constraint satisfaction problems.",1
"DR, DEVICE: A Defeasible Logic RDF Rule Language",2004,https://www.academia.edu/download/37730134/iswc04-demo.pdf,"Defeasible reasoning is a rule4based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is, among others, useful for ontology integration, where conflicting information arises naturally; and for the modeling of business rules and policies, where rules with exceptions are often used. In this demonstration we pre4 sent a prototype system for defeasible reasoning on the Web. The system is called DR4DEVICE [4] and is capable of reasoning about RDF metadata over multiple Web sources using defeasible logic [1] rules. The system is implemented on top of CLIPS production rule system and builds upon R4DEVICE [5], an earlier deductive rule system over RDF metadata that also supports derived attribute and aggregate attribute rules. Rules can be expressed either in a native CLIPS4like language, or in an extension of the OO4RuleML [9] syntax. The operational semantics of defeasible logic are implemented through compilation into the generic rule language of R4DEVICE. This demonstration includes a complete use case of a semantic web broker that reasons about apartment renting. The most important features of DR4DEVICE are the following:• Support for multiple rule types of defeasible logic, such as strict rules, defeasible rules, and defeaters.• Support for both classical (strong) negation and negation-as-failure.• Support for conflicting literals, ie derived objects that exclude each other.• Direct import from the Web of RDF ontologies and data as input facts to the defeasible logic program.• Direct import from the Web of defeasible logic programs in an XML compliant rule syntax (RuleML).• Direct export to …",0
"Preface| Information Sciences-Volume 155, Issues 3–4",2003,https://scholar.google.com/scholar?cluster=10009290449363818566&hl=en&oi=scholarr,"The interdisciplinary research area of Knowledge Discovery in Databases and Data Mining started forming in the late 80’s in order to deal with the problem of automating data analysis, gathering the interest of researchers and practitioners from areas such as statistics, databases, and machine learning. Since then, the technologies for data sensing and storing have progressed enormously. Soon we will be able to record everything: personal multimedia, textual and other data, scientific structured data, business structured and unstructured data. Dealing with this information avalanche is still a grand challenge for data mining.The ever-growing size of data being stored in today’s information systems, inevitably leads to distributed database architectures, as data cannot fit in a single machine. Moreover, the offices or departments of many organizations and companies are scattered across a country or across the world …",0
"Methods and Applications of Artificial Intelligence: Second Hellenic Conference on AI, SETN 2002 Thessaloniki, Greece, April 11–12, 2002 Proceedings",2003,https://books.google.com/books?hl=en&lr=&id=i6moCAAAQBAJ&oi=fnd&pg=PR1&dq=info:s3zw3DzBrJcJ:scholar.google.com&ots=5pizTSWg0X&sig=Q7yNAkPSCdyQskZ3WUJ-8PaA6lQ,"This book constitutes the refereed proceedings of the Second Hellenic Conference on Artificial Intelligence, SETN 2002, held in Thessaloniki, Greece, in April 2002. The 42 revised full papers presented together with two invited contributions were carefully reviewed and selected for inclusion in the book. The papers are organized in topical sections on knowledge representation and reasoning, logic programming and constraint satisfaction, planning and scheduling, natural language processing, human-computer interaction, machine learning, intelligent Internet and multiagent systems, and intelligent applications.",1
"Anderson, M. and R. McCartney Diagram processing: Computing with diagrams 181–226 Backer, E., see Veenman, CJ 227–243 Campbell, M., see Schetter, T. 147–180",2003,https://core.ac.uk/download/pdf/82149950.pdf,"Li, S. and M. Ying Region Connection Calculus: Its models and composition table 121–146 McCartney, R., see Anderson, M. 181–226 Narizzano, M., see Giunchiglia, E. 99–120 Refanidis, I. and I. Vlahavas Multiobjective heuristic state-space planning 1–32 Reinders, MJT, see Veenman, CJ 227–243 Sandholm, T. and S. Suri BOB: Improved winner determination in combinatorial auctions and generalizations 33–58",1
Applying a Distributed CLP Platform to a Workforce Management Problem,2003,http://lpis.csd.auth.gr/publications/sakellariou_cspwom_isap03.pdf,"The work presented in this paper concerns the ap-plication of CSPCONS, a distributed constraint logic programming platform to a workforce management problem, namely the BT-250-118 problem instance. The latter is a well-studied problem instance in which the requirement is to create sequences of job locations for the technicians to visit (tours), so as to serve as many jobs as possible, minimizing at the same time the travel duration. CSPCONS is a logic programming platform that supports program execution over multiple Prolog processes with constraints. It offers channel-based communicating processes and TCP/IP communication and is based on the CSP model introduced by Hoare. This paper demonstrates its applicability to such complex Distributed Constraint Satisfaction problems.",1
Educational Metadata Management System using a Deductive Object-Oriented Database Approach,2002,https://www.learntechlib.org/p/10218/,"The traditional use of large search engines for retrieving educational information on the Internet is rather inaccurate and provides irrelevant search results in most cases. Recently metadata are widely used to semantically describe educational resources and a number of educational metadata specifications have been proposed aiming at defining the set of elements that can better describe an educational resource. This paper proposes an architecture for an educational metadata management system, which facilitates both metadata storage and data retrieval, by using a deductive object-oriented database. The proposed system provides not only tools for creation, validation and modification of educational metadata documents, but also an efficient information retrieval mechanism based on user queries.",1
FUNAGES: an Educational Expert System for Fundus Fluorescein Angiography,2001,http://ikee.lib.auth.gr/record/201543,"FUNAGES is an expert system that deals with the interpretation of fundus fluorescein angiography. Fluorescein angiography is an extremely valuable clinical test that provides information about the circulatory system of the ocular fundus (the back of the eye) not attainable by routine examination. The different appearance of fluorescein, in place and time and the classification of the fundus diseases render angiography a dynamic, cinematographic and deductive diagnostic method. Therefore, ability to interpret fundus fluorescein angiograms allows an ophthalmologist specializing in ocular fundus diseases to follow a systematic, orderly and logical line of reasoning that leads to a proper diagnosis. FUNAGES was developed to simulate such logical reasoning, in order to train inexperienced ophthalmologists in the interpretation of angiograms. The system achieved its purpose via a graphical user interface and a …",0
The GRT Planning System,2001,http://ikee.lib.auth.gr/record/263353,"This paper presents GRT, a domain-independent heuristic planning system for STRIPS worlds. GRT solves problems in two phases. In the pre-processing phase, it estimates the distance between each fact and the goals of the problem, in a backward direction. Then, in the search phase, these estimates are used in order to further estimate the distance between each intermediate state and the goals, guiding so the search process in a forward direction and on a best-first basis. The paper presents the benefits from the adoption of opposite directions between the preprocessing and the search phases, discusses some difficulties that arise in the pre-processing phase and introduces techniques to cope with them. Moreover, it presents several methods of improving the efficiency of the heuristic, by enriching the representation and by reducing the size of the problem. Finally, a method of overcoming local optimal states …",0
A comprehensive study over VLAD and product quantization in large-scale image retrieval,2014,https://ieeexplore.ieee.org/abstract/document/6847226/,"This paper deals with content-based large-scale image retrieval using the state-of-the-art framework of VLAD and Product Quantization proposed by Jegou as a starting point. Demonstrating an excellent accuracy-efficiency trade-off, this framework has attracted increased attention from the community and numerous extensions have been proposed. In this work, we make an in-depth analysis of the framework that aims at increasing our understanding of its different processing steps and boosting its overall performance. Our analysis involves the evaluation of numerous extensions (both existing and novel) as well as the study of the effects of several unexplored parameters. We specifically focus on: a) employing more efficient and discriminative local features; b) improving the quality of the aggregated representation; and c) optimizing the indexing scheme. Our thorough experimental evaluation provides new insights …",0
An integrated approach to automated semantic web service composition through planning,2011,https://ieeexplore.ieee.org/abstract/document/5744077/,"The paper presents an integrated approach for automated semantic web service composition using AI planning techniques. An important advantage of this approach is that the composition process, as well as the discovery of the atomic services that take part in the composition, are significantly facilitated by the incorporation of semantic information. OWL-S web service descriptions are transformed into a planning problem described in a standardized fashion using PDDL, while semantic information is used for the enhancement of the composition process as well as for approximating the optimal composite service when exact solutions are not found. Solving, visualization, manipulation, and evaluation of the produced composite services are accomplished, while, unlike other systems, independence from specific planners is maintained. Implementation was performed through the development and integration of two …",0
An ensemble pruning primer,2009,https://link.springer.com/chapter/10.1007/978-3-642-03999-7_1,Ensemble pruning deals with the reduction of an ensemble of predictive models in order to improve its efficiency and predictive performance. The last 12 years a large number of ensemble pruning methods have been proposed. This work proposes a taxonomy for their organization and reviews important representative methods of each category. It abstracts their key components and discusses their main advantages and disadvantages. We hope that this work will serve as a good starting point and reference for researchers working on the development of new ensemble pruning methods.,1
A defeasible logic reasoner for the semantic web,2006,https://www.igi-global.com/article/defeasible-logic-reasonersemantic-web/2815,"Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is, among others, useful for ontology integration, where conflicting information arises naturally; and for the modeling of business rules and policies, where rules with exceptions are often used. This paper describes these scenarios and reports on the implementation of a system for defeasible reasoning on the Web. The system, DR-DEVICE, is capable of reasoning about RDF metadata over multiple Web sources using defeasible logic rules. It is implemented on top of CLIPS production rule system and builds upon R-DEVICE, an earlier deductive rule system over RDF metadata that also supports derived attribute and aggregate attribute rules. Rules can be expressed either in a native CLIPS-like language, or in an extension of the OO-RuleML syntax. The operational semantics of …",0
Selective fusion of heterogeneous classifiers,2005,https://content.iospress.com/articles/intelligent-data-analysis/ida00225,"There are two main paradigms in combining different classification algorithms: Classifier Selection and Classifier Fusion. The first one selects a single model for classifying a new instance, while the latter combines the decisions of all models. The work presented in this paper stands in between these two paradigms aiming to tackle the disadvantages and benefit from the advantages of both. In particular, this paper proposes the use of statistical procedures for the selection of the best subgroup among different classification algorithms and the subsequent fusion of the decision of the models in this subgroup with simple methods like Weighted Voting. Extensive experimental results show that the proposed approach, Selective Fusion, improves over simple selection and fusion methods, leading to performance comparable with the state-of-the-art heterogeneous classifier combination method of Stacking, without the …",0
An ontology-based planning system for e-course generation,2008,https://www.sciencedirect.com/science/article/pii/S0957417407002588,"Researchers in the area of educational software have always shown great interest in the automatic synthesis of learning curricula. During the recent years, with the extensive use of metadata and the emergence of the Semantic Web, this vision is gradually turning into a reality. A number of systems for curricula synthesis have been proposed. These systems are based on strong relations defined in the metadata of learning objects, which allow them to be combined with other learning objects, in order to form a complete educational program. This article presents PASER, a system for automatically synthesizing curricula using AI Planning and Semantic Web technologies. The use of classical planning techniques allows the system to dynamically construct learning paths even from disjoint learning objects, meeting the learner’s profile, preferences, needs and abilities.",1
An ensemble uncertainty aware measure for directed hill climbing ensemble pruning,2010,https://link.springer.com/article/10.1007/s10994-010-5172-0,"This paper proposes a new measure for ensemble pruning via directed hill climbing, dubbed Uncertainty Weighted Accuracy (UWA), which takes into account the uncertainty of the decision of the current ensemble. Empirical results on 30 data sets show that using the proposed measure to prune a heterogeneous ensemble leads to significantly better accuracy results compared to state-of-the-art measures and other baseline methods, while keeping only a small fraction of the original models. Besides the evaluation measure, the paper also studies two other parameters of directed hill climbing ensemble pruning methods, the search direction and the evaluation dataset, with interesting conclusions on appropriate values.",1
Dealing with concept drift and class imbalance in multi-label stream classification,2011,https://www.aaai.org/ocs/index.php/IJCAI/IJCAI11/paper/viewPaper/2928,"Data streams containing objects that are (or can be) associated with more than one label at the same time are ubiquitous. In spite of its important applications, classification of streaming multi-label data is largely unexplored. Existing approaches try to tackle the problem by transferring traditional single-label stream classification practices to the multi-label domain. Nevertheless, they fail to consider some of the unique properties of the problem such as within and between class imbalance and multiple concept drift. To deal with these challenges, this paper proposes a novel multi-label stream classification approach that employs two windows for each label, one for positive and one for negative examples. Instance-sharing is exploited for space efficiency, while a time-efficient instantiation based on the k-Nearest Neighbor algorithm is also proposed. Finally, a batch-incremental thresholding technique is proposed to further deal with the class imbalance problem. Results of an empirical comparison against two other methods on three real world datasets are in favor of the proposed approach.",1
Pruning an ensemble of classifiers via reinforcement learning,2009,https://www.sciencedirect.com/science/article/pii/S0925231208003184,"This paper studies the problem of pruning an ensemble of classifiers from a reinforcement learning perspective. It contributes a new pruning approach that uses the Q-learning algorithm in order to approximate an optimal policy of choosing whether to include or exclude each classifier from the ensemble. Extensive experimental comparisons of the proposed approach against state-of-the-art pruning and combination methods show very promising results. Additionally, we present an extension that allows the improvement of the solutions returned by the proposed approach over time, which is very useful in certain performance-critical domains.",1
Multiple and partial periodicity mining in time series databases,2002,https://core.ac.uk/download/pdf/21172789.pdf,"Periodicity search in time series is a problem that has been investigated by mathematicians in various areas, such as statistics, economics, and digital signal processing. For large databases of time series data, scalability becomes an issue that traditional techniques fail to address. In existing time series mining algorithms for detecting periodic patterns, the period length is userspecified. This is a drawback especially for datasets where no period length is known in advance. We propose an algorithm that extracts a set of candidate periods featured in a time series that satisfy a minimum confidence threshold, by utilizing the autocorrelation function and FFT as a filter. We provide some mathematical background as well as experimental results. 12",1
Focused Ensemble Selection: A Diversity-Based Method for Greedy Ensemble Selection.,2008,https://books.google.com/books?hl=en&lr=&id=3Wsn3SwEBScC&oi=fnd&pg=PA117&dq=info:matxk_HzgacJ:scholar.google.com&ots=a2qumL9ylQ&sig=UmtK50stg2hX8IG5ahDp1BjuWhE,"Ensemble selection deals with the reduction of an ensemble of predictive models in order to improve its efficiency and predictive performance. A number of ensemble selection methods that are based on greedy search of the space of all possible ensemble subsets have recently been proposed. This paper contributes a novel method, based on a new diversity measure that takes into account the strength of the decision of the current ensemble. Experimental comparison of the proposed method, dubbed Focused Ensemble Selection (FES), against state-of-the-art greedy ensemble selection methods shows that it leads to small ensembles with high predictive performance.",1
