Title,Publication Year,Publication url,Abstract,Abstract entirety
PASER: a curricula synthesis system based on automated problem solving,2007,https://www.inderscienceonline.com/doi/abs/10.1504/IJTCS.2007.014217,"This paper presents PASER, a system for automatically synthesising curricula using AI Planning and Machine Learning techniques based on an ontology of educational resources metadata. Given the initial state of the problem (learner's profile, preferences, needs and abilities), the available actions (study an educational resource, take an exam, join an e-learning course, etc.) and the goals (obtain a certificate, learn a subject, acquire a skill, etc.), the planning module of PASER constructs a complete educational curriculum that achieves the goals. The Machine Learning module of PASER matches textually described learning requests, objectives and prerequisites to concepts of the ontology.",1
A visual environment for developing defeasible rule bases for the semantic web,2005,https://link.springer.com/chapter/10.1007/11580072_14,"Defeasible reasoning is a rule-based approach for efficient reasoning with incomplete and inconsistent information. Such reasoning is useful for many applications in the Semantic Web. However, the RuleML syntax of defeasible logic may appear too complex for many users. Furthermore, the interplay between various technologies and languages, such as defeasible reasoning, RuleML, and RDF impose a demand for using multiple, diverse tools for building rule-based applications for the Semantic Web. In this paper we present VDR-Device, a visual integrated development environment for developing and using defeasible logic rule bases on top of RDF ontologies. VDR-Device integrates in a user-friendly graphical shell, a visual RuleML-compliant rule editor that constrains the allowed vocabulary through analysis of the input RDF ontologies and a defeasible reasoning system that processes RDF data and …",0
RuleML representation and simulation of Fuzzy Cognitive Maps,2013,https://www.sciencedirect.com/science/article/pii/S0957417412009967,"Fuzzy Cognitive Map (FCM) technique is a combination of Fuzzy Logic and Artificial Neural Networks that is extensively used by experts and scientists of a diversity of disciplines, for strategic planning, decision making and predictions. A standardized representation of FCMs accompanied by a system that would assist decision makers to simulate their own developed Fuzzy Cognitive Maps would be highly appreciated by them, and would help the dissemination of FCMs. In this paper, (a) a RuleML representation of FCM is proposed and (b) a system is designed and implemented in Prolog programming language to assist experts to simulate their own FCMs. This system returns results in valid RuleML syntax, making them readily available to other cooperative systems. The representation capabilities and the design choices of the implemented system are discussed and a variety of examples are given to demonstrate …",0
CLIPS–OWL: A framework for providing object-oriented extensional ontology queries in a production rule engine,2011,https://www.sciencedirect.com/science/article/pii/S0169023X11000577,"In this paper, we define a framework, namely CLIPS–OWL, for enabling the CLIPS production rule engine to represent the extensional results of DL reasoning on OWL ontologies in the form of Object-Oriented (OO) models. The purpose of this transformation is to allow CLIPS to use these OO models as static query models that are able to answer extensional ontology queries directly by the RETE reasoning engine during the development of custom CLIPS production rule programs, without interfacing at runtime the external DL reasoner. In that way, any CLIPS-based application may enhance its functionality by incorporating ontological knowledge without modifying the architecture of the CLIPS rule engine. CLIPS–OWL has been implemented using the Pellet DL reasoner and the CLIPS Object-Oriented Language (COOL).",1
PRACTIC: A concurrent object data model for a parallel object-oriented database system,1995,https://www.sciencedirect.com/science/article/pii/0020025595000924,"A concurrent object data model for a parallel object-oriented database system, named PRACTIC, and its abstract machine are presented. PRACTIC means PaRallel ACTIve Classes and is based on the vertical partitioning and concurrent management of the database schema classes and metaclasses, which are collectively called active objects. Active objects are permanent processes in memory that encapsulate their definitions, methods, and management procedures. Semiactive and passive objects exist to realize abstract classes and instances (the actual data), respectively. The object model gives rise to a query/method execution model that provides parallelism on all levels of the instantiation hierarchy. The abstract PRACTIC machine directly maps the model to a MIMD machine. The performance of one of the proposed parallel query/method execution schemes is measured by simulation on the abstract machine.",1
PaaSport semantic model: An ontology for a platform-as-a-service semantically interoperable marketplace,2018,https://www.sciencedirect.com/science/article/pii/S0169023X17300551,"PaaS is a Cloud computing service that provides a computing platform to develop, run, and manage applications without the complexity of infrastructure maintenance. SMEs are reluctant to enter the growing PaaS market due to the possibility of being locked in to a certain platform, mostly provided by the market's giants. The PaaSport Marketplace aims to avoid the provider lock-in problem by allowing Platform provider SMEs to roll out semantically interoperable PaaS offerings and Software SMEs to deploy or migrate their applications on the best-matching offering, through a thin, non-intrusive Cloud broker. In this paper, we present the PaaSport semantic model, namely an OWL ontology, extension of the DUL ontology. The ontology is used for semantically representing (a) PaaS offering capabilities and (b) requirements of applications to be deployed. The ontology has been designed to optimally support a semantic …",0
Intelligent Querying of Web Documents Using a Deductive XML Repository,2002,https://link.springer.com/chapter/10.1007/3-540-46014-4_39,"In this paper, we present a deductive object-oriented database system, called X-DEVICE, which is used as a repository for XML documents. X-DEVICE employs a powerful rule-based query language for intelligently querying stored Web documents and data and publishing the results. XML documents are stored into the OODB by automatically mapping the DTD to an object schema. XML elements are treated either as objects or attributes based on their complexity, without loosing the relative order of elements in the original document. The rule-based language features second-order logic syntax, generalized path and ordering expressions, which greatly facilitate the querying of recursive, treestructured XML data and the construction of XML trees as query results. All the extended features of the rule language are translated through the use of object metadata into a set of first-order deductive rules that are …",0
Constraint checking in a parallel object-oriented database system,1995,https://www.tandfonline.com/doi/abs/10.1080/10637199508915480,"This paper deals with parallel checking of passive constraints in object-oriented databases. It presents a parallel algorithm for constraint checking based on a master-slave technique and discusses its implementation on a parallel object-oriented database system. The system is named PRACTIC and is based on class concurrency. Passive constraints, unlike active database rules, are independent and can be executed using AND-parallelism. Simulation shows that the proposed algorithm offers considerable speedup, which mainly depends on the number of constraints and the total constraint execution time, while it is only slightly affected from the distribution of constraints and the constraint scheduling policy. Finally, it is explained how the PRACTIC system enhances the algorithm's performance using features, like nested query parallelism and constraint overlapping.",1
Mechanism design for efficient allocation of electric vehicles to charging stations,2020,https://dl.acm.org/doi/abs/10.1145/3411408.3411434,"The electrification of transport can significantly reduce CO2 emissions and their negative impact on the environment. In this paper, we study the problem of allocating Electric Vehicles (EVs) to charging stations and scheduling their charging. We develop an offline solution that treats EV users as self-interested agents that aim to maximise their profit and minimise the impact on their schedule. We formulate the problem of the optimal EV to charging station allocation as a Mixed Integer Programming (MIP) one and we propose two pricing mechanisms: A fixed-price one, and another that is based on the well known Vickrey-Clark-Groves (VCG) mechanism. We observe that the VCG mechanism services on average 1.5% more EVs than the fixed-price one. In addition, when the stations get congested, VCG leads to higher prices for the EVs and higher profit for the stations, but lower utility for the EVs. However, the VCG …",0
SWRL2SPIN: Converting SWRL to SPIN.,2018,https://easychair-www.easychair.org/publications/preprint_download/mKRN,"SWRL is a semantic web rule language that combines OWL ontologies with Horn Logic rules of the RuleML family of rule languages. Being supported by Protégé as well as by popular rule engines and ontology reasoners, such as Jess, Drools and Pellet, SWRL has become a very popular choice for developing rule-based applications on top of ontologies. However, being doubtful whether SWRL will become a W3C standard, it is difficult to reach out to the industrial world. On the other hand, SPIN has become a de-facto industry standard to represent SPARQL rules and constraints on Semantic Web models, building on the widespread acceptance of the SPARQL query language. In this paper, we argue that the life of existing SWRL rule-based ontology applications can be prolonged by being transformed into SPIN. To this end, we have developed a prototype tool using SWI-Prolog that takes as input an OWL ontology with a SWRL rule base and transforms SWRL rules into SPIN rules in the same ontology, taking into consideration the object-oriented scent of SPIN, ie linking rules to the appropriate ontology classes as derived by analyzing the rule conditions.",1
Social principles in agent-based trust management for the Internet of Things,2017,https://ieeexplore.ieee.org/abstract/document/8531308/,"The Internet of Things has the potential to change our daily life. It will create a world where everyone and everything will be connected and knowledge will be diffused in every direction. This open, distributed and heterogeneous environment raises important challenges, such as intelligence and trustworthiness. Intelligent Agents are considered as a technology that can deal with these issues, since they are capable of autonomously representing people, devices or services while a wide range of trust and reputation models have already been proposed. This paper reports on identifying and incorporating social parameters involved in the Internet of Things, although it is not considered as a social network, with the use of Intelligent Agents enabling trustworthiness in the environment. More specifically, two paradigms, social graphs and peer-to-peer networks will be discussed while a novel distributed mechanism for …",0
Using rules to develop a personalized and social location information system for the semantic web,2014,https://link.springer.com/chapter/10.1007/978-3-319-09870-8_6,"In this work, the design and implementation of an innovative context-aware location based social networking service is presented. The proposed system, called “Geosocial SPLIS”, utilizes Semantic Web technologies to deliver personalized information to the end user. It addresses some drawbacks of knowledge-based personalization systems and aims to provide a collaborative knowledge creation platform for other systems. To achieve this, it a) collects data from external sources such as Google Places API and Google+ b) adopts the schema.org ontology to represent people and places profiles, c) provides a web editor for adding rules (modeling user preferences and group-targeted place offers) at run time, d) uses RuleML and Jess rules to represent these rules, e) combines at run-time the above to match user context with up to date information, presented on Google Maps and f) matches user’s …",0
Choreographing agent encounters in the Semantic Web using rules,2014,https://content.iospress.com/articles/journal-of-intelligent-and-fuzzy-systems/ifs1059,"In order for automated agent-based e-Commerce transactions to blossom, well-defined, analyzable and easily customizable interaction protocols or choreographies of involved parties need to be developed. Although, several domain-depended protocols have already been developed, efficient methodologies and technologies for facilitating the definition, deployment, reuse and maintenance of interaction protocols should be developed. This paper proposes a rule-based, reusable, analyzable and easily comprehensible by the user choreography definition methodology, called K-SWAN. Ôhe proposed choreography scheme separates the definition of the agent shared interaction protocol from the private agent interaction strategy and enables agents to choose the appropriate protocol for the transaction, from a library of re-usable interaction protocols, and automatically combine it with their personal strategy, from a …",0
Adverse drug event prevention in neonatal care: a rule-based approach,2013,https://books.google.com/books?hl=en&lr=&id=WS-VAQAAQBAJ&oi=fnd&pg=PA170&dq=info:CKy1RhglF0YJ:scholar.google.com&ots=9u5YAiDY35&sig=KkkguO1efXBsrXAQMk2IwdLI74g,"Adverse drug events (ADE) in a neonatal unit can be of great importance due to the underlying nature and the special characteristics of the patients. This paper presents our work on the development of a knowledge base (KB) for supporting the identification and prevention of ADEs. First, a literature review was conducted to identify ADEs observed through the use of the most commonly-used drugs in a specific neonatal unit. Then, the acquired knowledge was encoded according to an ontological data model developed for the representation of the specific facts for the neonatal unit. Finally, a rule-based prototype consisting of 164 rules was implemented in order to represent and simulate the inference procedure about preventing ADEs.",1
